name,price,conf,percent,publish_time
CAKE,196112580,293490,0.0014965383658712766,1722213687
SOL,18804500000,13912456,0.0007398471642426015,1722213687
XRP,60125000,57141,0.0009503700623700623,1722213687
ADA,41300016,41076,0.0009945758858785913,1722213687
AAVE,10029305000,8757612,0.0008732022807163608,1722213687
INJ,2482619757,3114154,0.0012543821868892023,1722213687
LINK,1353567678,1461822,0.001079977029416035,1722213687
BTC,6875023332294,3715254698,0.0005403988493462065,1722213688
ETH,329107713176,128107361,0.0003892566350503333,1722213688
BNB,58766221035,52602425,0.0008951132823169118,1722213688
ARB,72046000,77594,0.0010770063570496628,1722213688
CAKE,196131197,249097,0.0012700529227892287,1722213688
SOL,18804500500,15544252,0.0008266240307739097,1722213688
XRP,60125398,60142,0.0010002761229123173,1722213688
ADA,41298968,42124,0.0010199770609280116,1722213688
AAVE,10029158750,8714739,0.0008689401790553968,1722213688
INJ,2482494414,3174262,0.0012786582648882448,1722213688
LINK,1353500000,1529500,0.001130033247137052,1722213688
BTC,6875188129788,3712740098,0.0005400201460544592,1722213689
ETH,329102040192,188838337,0.0005737987430580213,1722213689
BNB,58767262119,61213737,0.0010416298938011788,1722213689
ARB,72047234,79634,0.001105302668524374,1722213689
CAKE,196129805,247724,0.0012630614709477736,1722213689
SOL,18804215246,14828706,0.0007885841448849793,1722213689
XRP,60125004,60996,0.0010144864189946664,1722213689
ADA,41298118,42974,0.0010405801058537341,1722213689
AAVE,10029000001,9166665,0.000914015853932195,1722213689
INJ,2482001212,3220613,0.0012975871987608038,1722213689
LINK,1353500000,1529500,0.001130033247137052,1722213689
BTC,6874665518357,3789899967,0.0005512849980671876,1722213690
ETH,329092434750,152793068,0.0004642861757550627,1722213690
BNB,58765770662,62705194,0.0010670360193293163,1722213690
ARB,72045875,77143,0.0010707483252857988,1722213690
CAKE,196100098,286163,0.0014592700509512239,1722213690
SOL,18801758400,13583690,0.0007224691282066469,1722213690
XRP,60125559,59380,0.0009875999655986566,1722213690
ADA,41295125,45967,0.0011131338142214124,1722213690
AAVE,10029000001,9525546,0.0009498001793848041,1722213690
INJ,2481418382,3154469,0.0012712362505582502,1722213690
LINK,1353479504,1549996,0.0011451935514495977,1722213690
BTC,6874872519938,3928510176,0.0005714302577403179,1722213691
ETH,329091496363,149324437,0.0004537474795012317,1722213691
BNB,58766023947,62451908,0.0010627213448424593,1722213691
ARB,72041000,74378,0.0010324398606349162,1722213691
CAKE,196100010,278650,0.001420958622082681,1722213691
SOL,18798000000,14138904,0.000752149377593361,1722213691
XRP,60130140,54225,0.0009017940087949238,1722213691
ADA,41294276,39777,0.0009632569899033948,1722213691
AAVE,10029158750,9366797,0.0009339563998824927,1722213691
INJ,2481631857,2975378,0.001198960269472395,1722213691
LINK,1353497911,1531589,0.0011315783996064105,1722213691
BTC,6875151821852,3599653248,0.0005235743647956767,1722213692
ETH,329096582981,160461272,0.0004875810941168722,1722213692
BNB,58768378115,52077176,0.0008861428147309693,1722213692
ARB,72044000,77378,0.0010740380878352118,1722213692
CAKE,196100022,278638,0.0014208973418677127,1722213692
SOL,18799000000,14640571,0.00077879520187244,1722213692
XRP,60135001,55004,0.0009146752986667449,1722213692
ADA,41292266,41397,0.0010025364071809476,1722213692
AAVE,10029158750,9820054,0.0009791503200604935,1722213692
INJ,2482087959,2653288,0.0010689742039073323,1722213692
LINK,1353500000,1529500,0.001130033247137052,1722213692
BTC,6875151821852,3599653248,0.0005235743647956767,1722213693
ETH,329098212174,161706519,0.0004913624961125675,1722213693
BNB,58767596157,52539769,0.0008940261714914779,1722213693
ARB,72044632,78010,0.0010828010059097811,1722213693
CAKE,196100012,315665,0.001609714332908863,1722213693
SOL,18799500500,15540252,0.0008266311118212955,1722213693
XRP,60136491,56494,0.000939429605229211,1722213693
ADA,41291248,40379,0.000977906988909611,1722213693
AAVE,10029145428,10724821,0.0010693653888054877,1722213693
INJ,2482502787,2834963,0.0011419777713224375,1722213693
LINK,1353549960,1479540,0.0010930811892602768,1722213693
BTC,6875165628581,3834290940,0.0005577016099889042,1722213694
ETH,329098212174,198787826,0.0006040380003489578,1722213694
BNB,58766692489,56537877,0.0009620734910439755,1722213694
ARB,72044641,71642,0.000994411229004528,1722213694
CAKE,196100195,310610,0.0015839351919053422,1722213694
SOL,18799406502,15634250,0.0008316352964832549,1722213694
XRP,60136490,61925,0.0010297408445354892,1722213694
ADA,41291248,40145,0.0009722399284226043,1722213694
AAVE,10029145428,10724821,0.0010693653888054877,1722213694
INJ,2482494043,2843707,0.0011455040579124564,1722213694
LINK,1353550600,1478900,0.001092607841923309,1722213694
BTC,6875203414773,3796504748,0.0005522025340868187,1722213695
ETH,329095622222,141622222,0.000430337605355519,1722213695
BNB,58766681814,61794042,0.0010515149076407236,1722213695
ARB,72040062,72527,0.0010067592668090708,1722213695
CAKE,196100202,328018,0.0016727060791094954,1722213695
SOL,18799406502,14294579,0.0007603739510861289,1722213695
XRP,60137251,57584,0.0009575429379038294,1722213695
ADA,41290523,40662,0.0009847780324797532,1722213695
AAVE,10029469458,10400791,0.0010370230492804198,1722213695
INJ,2482488087,2982484,0.001201409189280029,1722213695
LINK,1353500000,1529500,0.001130033247137052,1722213695
BTC,6875213498788,3886217023,0.0005652503771243008,1722213696
ETH,329095976610,139852390,0.00042495928221490876,1722213696
BNB,58766681814,61794042,0.0010515149076407236,1722213696
ARB,72042002,75800,0.001052163986225702,1722213696
CAKE,196100088,318191,0.0016225948863419174,1722213696
SOL,18799406378,15327315,0.0008153084566508859,1722213696
XRP,60137251,57584,0.0009575429379038294,1722213696
ADA,41290054,41266,0.0009994174383981189,1722213696
AAVE,10029469458,10400791,0.0010370230492804198,1722213696
INJ,2482488087,2982484,0.001201409189280029,1722213696
LINK,1353500000,1529500,0.001130033247137052,1722213696
BTC,6875261043865,3838671946,0.0005583310832139764,1722213697
ETH,329098321535,157730007,0.00047927928123214455,1722213697
BNB,58764788729,50674793,0.0008623325990958997,1722213697
ARB,72044641,78439,0.001088755512016501,1722213697
CAKE,196119681,275537,0.0014049431377567863,1722213697
SOL,18799500000,15540752,0.0008266577302587835,1722213697
XRP,60137755,63190,0.0010507542225345792,1722213697
ADA,41290372,40980,0.0009924831871216855,1722213697
AAVE,10029500000,10479798,0.0010448973528092128,1722213697
INJ,2482488087,3152125,0.001269744260408207,1722213697
LINK,1353500000,1439465,0.0010635131141485039,1722213697
BTC,6875210331436,3541143664,0.0005150596844737366,1722213698
ETH,329097867046,143963154,0.0004374478488487967,1722213698
BNB,58764913429,50550093,0.0008602087546861585,1722213698
ARB,72044784,76440,0.0010610067204865241,1722213698
CAKE,196100045,295173,0.001505216380750958,1722213698
SOL,18799406502,14914145,0.0007933306297947938,1722213698
XRP,60136718,58117,0.0009664145622313476,1722213698
ADA,41290003,41180,0.0009973358442236006,1722213698
AAVE,10029469458,9663668,0.0009635273371605695,1722213698
INJ,2482488212,2776468,0.001118421423545515,1722213698
LINK,1353500000,1478181,0.0010921174732175841,1722213698
BTC,6875182031041,3747148569,0.0005450253610859854,1722213699
ETH,329098418831,132486354,0.00040257365705556597,1722213699
BNB,58764913429,50550093,0.0008602087546861585,1722213699
ARB,72043309,70713,0.0009815345933096994,1722213699
CAKE,196111720,283498,0.0014455943785511645,1722213699
SOL,18799587184,14733463,0.000783712049408159,1722213699
XRP,60139258,57929,0.0009632476676050775,1722213699
ADA,41290003,41180,0.0009973358442236006,1722213699
AAVE,10029492000,9641126,0.0009612776001017799,1722213699
INJ,2482624318,2988702,0.001203847871113941,1722213699
LINK,1353500000,1478181,0.0010921174732175841,1722213699
BTC,6875450157153,3545074725,0.0005156134716956411,1722213700
ETH,329108423359,122925640,0.0003735110719603476,1722213700
BNB,58766958634,60269503,0.0010255678428988954,1722213700
ARB,72044641,81663,0.001133505544152826,1722213700
CAKE,196100108,304897,0.0015548028153049259,1722213700
SOL,18800208251,14529090,0.0007728153755545333,1722213700
XRP,60144704,53776,0.0008941103110258885,1722213700
ADA,41290011,41281,0.0009997817631969147,1722213700
AAVE,10029500000,9565019,0.0009536885188693355,1722213700
INJ,2483488207,2983609,0.0012013783643467085,1722213700
LINK,1353540000,1406330,0.001039001433278662,1722213700
BTC,6876908193935,2918172991,0.00042434374703062707,1722213701
ETH,329164958434,127711244,0.00038798553955313273,1722213701
BNB,58767219248,60255763,0.0010253294910163825,1722213701
ARB,72054644,77054,0.0010693828422773139,1722213701
CAKE,196100102,291241,0.0014851649592716684,1722213701
SOL,18803485438,14244538,0.0007575477454415544,1722213701
XRP,60147241,57604,0.000957716414623241,1722213701
ADA,41290003,41179,0.0009973116252861498,1722213701
AAVE,10031000000,8601760,0.0008575176951450504,1722213701
INJ,2484005960,2801690,0.0011278918187458777,1722213701
LINK,1353567678,1391392,0.0010279441675616016,1722213701
BTC,6877478438230,2917597328,0.000424224860056541,1722213702
ETH,329191122349,161502299,0.0004906034459482762,1722213702
BNB,58766173172,54795296,0.0009324292027595906,1722213702
ARB,72055441,77851,0.0010804319412880978,1722213702
CAKE,196102606,288737,0.0014723771697353171,1722213702
SOL,18804406052,12945964,0.0006884537572843515,1722213702
XRP,60149600,52067,0.0008656250415630362,1722213702
ADA,41290262,41545,0.0010061694449892326,1722213702
AAVE,10031000000,8601760,0.0008575176951450504,1722213702
INJ,2484320000,2816407,0.001133673198299736,1722213702
LINK,1353750039,1322937,0.0009772387530102963,1722213702
BTC,6877846196458,3206225517,0.00046616708565701335,1722213703
ETH,329194515986,121519710,0.0003691425710298527,1722213703
BNB,58767219248,53749220,0.0009146122734372739,1722213703
ARB,72059798,82208,0.0011408302865350802,1722213703
CAKE,196112792,278551,0.0014203611970401197,1722213703
SOL,18805962302,13127160,0.0006980318150804724,1722213703
XRP,60149597,47983,0.0007977277054740699,1722213703
ADA,41291839,41311,0.0010004640384265763,1722213703
AAVE,10031500033,9004842,0.0008976565788144677,1722213703
INJ,2484446120,2919756,0.0011752140553565316,1722213703
LINK,1353668291,1361209,0.0010055705737145025,1722213703
BTC,6878710670835,3310170835,0.00048121966359695453,1722213704
ETH,329276059000,185057521,0.0005620132892807734,1722213704
BNB,58766839689,60074886,0.0010222582381139145,1722213704
ARB,72070994,73424,0.0010187732390648033,1722213704
CAKE,196149046,255959,0.0013049209528146265,1722213704
SOL,18806402269,13567127,0.0007214100180321948,1722213704
XRP,60150000,54032,0.0008982876142975894,1722213704
ADA,41294584,38566,0.0009339239257138418,1722213704
AAVE,10031500000,9504512,0.0009474666799581319,1722213704
INJ,2484490718,2981843,0.0012001827893325218,1722213704
LINK,1353950600,1377640,0.0010174965024573274,1722213704
BTC,6879001045467,3419163233,0.0004970435693207371,1722213705
ETH,329309004719,206549346,0.0006272204617552106,1722213705
BNB,58767705766,59962146,0.001020324772227046,1722213705
ARB,72076903,79333,0.0011006715979458774,1722213705
CAKE,196149586,295076,0.001504341691549632,1722213705
SOL,18806272324,13697072,0.0007283246655170577,1722213705
XRP,60150025,59874,0.0009954110576013892,1722213705
ADA,41294796,38245,0.000926145754540112,1722213705
AAVE,10031500016,9027330,0.000899898318855767,1722213705
INJ,2484997068,2682881,0.001079631454921298,1722213705
LINK,1354000000,1305540,0.0009642097488921713,1722213705
BTC,6879086596652,3507344202,0.0005098560910262415,1722213706
ETH,329334286891,157458970,0.00047811289703982235,1722213706
BNB,58768072314,60403542,0.001027829221235327,1722213706
ARB,72079639,75985,0.0010541811953303484,1722213706
CAKE,196198131,285701,0.001456186144810931,1722213706
SOL,18806001749,15206719,0.0008086098897022919,1722213706
XRP,60154912,61858,0.0010283117029578565,1722213706
ADA,41296532,37685,0.000912546361035837,1722213706
AAVE,10031500000,9373080,0.0009343647510342421,1722213706
INJ,2485897484,2845891,0.001144814304820303,1722213706
LINK,1354153040,1450135,0.0010708796990922089,1722213706
BTC,6879086596652,3615668448,0.0005256029848148327,1722213707
ETH,329335723403,158895482,0.00048247265847186434,1722213707
BNB,58768072314,60403542,0.001027829221235327,1722213707
ARB,72080002,76348,0.0010592119572915661,1722213707
CAKE,196189653,267394,0.0013629363012329708,1722213707
SOL,18806402269,14806199,0.0007872956660299757,1722213707
XRP,60155032,60487,0.0010055185408263103,1722213707
ADA,41296532,37685,0.000912546361035837,1722213707
AAVE,10031500000,9373080,0.0009343647510342421,1722213707
INJ,2486261292,3213259,0.001292405995435495,1722213707
LINK,1354250428,1414129,0.00104421528748448,1722213707
BTC,6879200000000,3457297042,0.0005025725436097221,1722213708
ETH,329349270563,157382427,0.00047785873863016463,1722213708
BNB,58769608124,59055757,0.001004868994113356,1722213708
ARB,72085040,78269,0.0010857870093434088,1722213708
CAKE,196199509,257538,0.001312633254347237,1722213708
SOL,18806406467,13562928,0.0007211865820192261,1722213708
XRP,60154911,58449,0.0009716413677347141,1722213708
ADA,41299905,39211,0.0009494210700968925,1722213708
AAVE,10031498000,9029346,0.000900099466699789,1722213708
INJ,2486461533,3013018,0.001211769400013477,1722213708
LINK,1354400826,1348673,0.0009957709520770773,1722213708
BTC,6879600250250,3393143296,0.0004932180900884024,1722213709
ETH,329399375619,147478305,0.00044771883590508343,1722213709
BNB,58769998770,53805408,0.0009155250829691314,1722213709
ARB,72098423,72392,0.0010040718921133685,1722213709
CAKE,196200000,257047,0.0013101274209989806,1722213709
SOL,18807009895,13175453,0.0007005607522705033,1722213709
XRP,60154763,58097,0.0009657921850677061,1722213709
ADA,41307019,44083,0.0010672036149594818,1722213709
AAVE,10032158000,9696920,0.0009665836602653188,1722213709
INJ,2487386735,3062358,0.0012311547524595126,1722213709
LINK,1354529878,1477725,0.0010909504648076874,1722213709
BTC,6879602774352,3700801862,0.0005379383059436282,1722213710
ETH,329403999628,142552859,0.00043275995179471624,1722213710
BNB,58770000000,53804178,0.000915504134762634,1722213710
ARB,72106000,75068,0.0010410784123373923,1722213710
CAKE,196195091,261956,0.0013351812151100153,1722213710
SOL,18807215201,13380759,0.0007114694470709588,1722213710
XRP,60154763,59598,0.0009907444901744522,1722213710
ADA,41314584,38473,0.0009312208008678001,1722213710
AAVE,10033000000,8854920,0.0008825794876906209,1722213710
INJ,2487449491,3026055,0.0012165292243917969,1722213710
LINK,1354545001,1299133,0.0009590917976448979,1722213710
BTC,6881335000000,2924940579,0.00042505423424379137,1722213711
ETH,329439794450,194158802,0.0005893605000699696,1722213711
BNB,58775000400,56211324,0.0009563815162475099,1722213711
ARB,72112212,69686,0.0009663550467707189,1722213711
CAKE,196199982,257065,0.0013102192843218508,1722213711
SOL,18807441500,16606452,0.0008829724128079835,1722213711
XRP,60155021,59834,0.0009946634379863321,1722213711
ADA,41317067,44045,0.0010660243622810884,1722213711
AAVE,10034350659,9165962,0.0009134584101641768,1722213711
INJ,2487488062,2987484,0.0012010043568201052,1722213711
LINK,1354820910,1479493,0.0010920210849122488,1722213711
BTC,6881335000000,3490891107,0.0005072985266667006,1722213712
ETH,329464551350,135687803,0.0004118434060478173,1722213712
BNB,58776212617,60670138,0.0010322226509445458,1722213712
ARB,72110049,82509,0.0011442094568539262,1722213712
CAKE,196203047,254000,0.0012945772447662345,1722213712
SOL,18808440422,13952889,0.0007418418904993037,1722213712
XRP,60154071,65877,0.001095137850271181,1722213712
ADA,41316385,44171,0.0010690915964695362,1722213712
AAVE,10035499984,8005341,0.0007977022582595024,1722213712
INJ,2487535943,3035365,0.0012202296045376176,1722213712
LINK,1355000720,1675609,0.0012366111510258091,1722213712
BTC,6881522291378,3573829637,0.0005193370718972638,1722213713
ETH,329468308520,139080601,0.0004221365072251168,1722213713
BNB,58777552336,63436032,0.0010792561016724539,1722213713
ARB,72110049,71961,0.0009979330342709933,1722213713
CAKE,196200000,257047,0.0013101274209989806,1722213713
SOL,18808176914,13549717,0.0007204162881897485,1722213713
XRP,60155000,60029,0.0009979054110215277,1722213713
ADA,41317068,36531,0.0008841624483131281,1722213713
AAVE,10036472241,7038009,0.0007012433085052559,1722213713
INJ,2487567264,3066686,0.0012328052569194768,1722213713
LINK,1355059285,1444032,0.0010656596475039097,1722213713
BTC,6881563023115,3532928699,0.0005133904444576007,1722213714
ETH,329468500250,128566913,0.0003902252048449054,1722213714
BNB,58777843953,63144415,0.0010742894048732308,1722213714
ARB,72109897,81759,0.001133811077278338,1722213714
CAKE,196210092,276379,0.0014085870771621675,1722213714
SOL,18807500000,14709463,0.0007821062342150737,1722213714
XRP,60158838,56131,0.0009330466123697403,1722213714
ADA,41319243,41869,0.0010133051082276605,1722213714
AAVE,10036500000,8517738,0.0008486761321177701,1722213714
INJ,2487510607,3010029,0.0012100567497198213,1722213714
LINK,1355050300,1580084,0.001166070366539161,1722213714
BTC,6881356504864,4111573880,0.0005974946766809402,1722213715
ETH,329468500250,128566913,0.0003902252048449054,1722213715
BNB,58777836751,63151617,0.0010744120656826586,1722213715
ARB,72109897,81759,0.001133811077278338,1722213715
CAKE,196214257,272214,0.001387330381400369,1722213715
SOL,18807406462,14803001,0.0007870835901754544,1722213715
XRP,60158503,56466,0.0009386204307643759,1722213715
ADA,41319248,41864,0.0010131839766299715,1722213715
AAVE,10036500000,9677582,0.0009642387286404623,1722213715
INJ,2487499979,2999401,0.0012057893569131966,1722213715
LINK,1355061288,1442029,0.001064179910362844,1722213715
BTC,6881353447666,4121552334,0.00059894501355659,1722213716
ETH,329468834627,129066773,0.000391741978102784,1722213716
BNB,58776942297,57233324,0.0009737376897015143,1722213716
ARB,72110000,79234,0.001098793509915407,1722213716
CAKE,196200000,257047,0.0013101274209989806,1722213716
SOL,18807441500,14767963,0.0007852191378609366,1722213716
XRP,60155000,60089,0.0009989028343446098,1722213716
ADA,41319981,41131,0.0009954264015755478,1722213716
AAVE,10036500000,9677582,0.0009642387286404623,1722213716
INJ,2487514518,2983488,0.0011993851607341654,1722213716
LINK,1355200000,1247963,0.0009208699822904369,1722213716
BTC,6881907552701,3690543916,0.0005362675810068883,1722213717
ETH,329468649103,137253897,0.0004165916768520548,1722213717
BNB,58778969448,62018920,0.0010551209145452317,1722213717
ARB,72114631,66540,0.0009226976423133886,1722213717
CAKE,196207889,249158,0.001269867390500287,1722213717
SOL,18807855018,15192134,0.0008077547378720441,1722213717
XRP,60155000,59667,0.0009918876236389327,1722213717
ADA,41320000,41112,0.0009949661181026137,1722213717
AAVE,10036472241,9705341,0.0009670072080060865,1722213717
INJ,2487944067,2531479,0.0010174983568069097,1722213717
LINK,1355100150,1403197,0.0010354932069043016,1722213717
BTC,6881578038236,3518269861,0.0005112591678030089,1722213718
ETH,329468500250,120691147,0.00036632074662196787,1722213718
BNB,58779999999,54175622,0.0009216676080456221,1722213718
ARB,72110824,83105,0.0011524622156584982,1722213718
CAKE,196206788,250259,0.0012754859429226272,1722213718
SOL,18807695709,14074528,0.0007483387767308969,1722213718
XRP,60154911,59756,0.0009933686046015428,1722213718
ADA,41320000,41112,0.0009949661181026137,1722213718
AAVE,10036499980,9031866,0.0008999019596470921,1722213718
INJ,2488373952,2874379,0.0011551234080752826,1722213718
LINK,1355099779,1348184,0.0009948964798702103,1722213718
BTC,6881436197844,3660110253,0.0005318817391850173,1722213719
ETH,329468574801,120428540,0.00036552360137150926,1722213719
BNB,58780010662,58475142,0.000994813395598836,1722213719
ARB,72110000,82281,0.001141048398280405,1722213719
CAKE,196206788,250259,0.0012754859429226272,1722213719
SOL,18807500000,14709460,0.0007821060747042404,1722213719
XRP,60154911,59938,0.0009963941264911854,1722213719
ADA,41320000,41112,0.0009949661181026137,1722213719
AAVE,10036499980,9031866,0.0008999019596470921,1722213719
INJ,2488488057,2988484,0.001200923585545663,1722213719
LINK,1355099779,1348184,0.0009948964798702103,1722213719
BTC,6881578038236,3518074327,0.0005112307536807082,1722213720
ETH,329468500250,120353989,0.00036529740751748845,1722213720
BNB,58780337920,60650448,0.0010318152318645262,1722213720
ARB,72108605,78363,0.001086735764753735,1722213720
CAKE,196207083,249964,0.0012739805117025261,1722213720
SOL,18807406462,14803001,0.0007870835901754544,1722213720
XRP,60155002,59847,0.0009948798605309663,1722213720
ADA,41318817,42295,0.0010236256280038221,1722213720
AAVE,10036500000,9225566,0.0009192015144721766,1722213720
INJ,2488494028,2994455,0.001203320147168141,1722213720
LINK,1355058954,1389009,0.0010250542944273994,1722213720
BTC,6881472034695,4143394972,0.000602108814961368,1722213721
ETH,329468500375,120181490,0.00036477383987607254,1722213721
BNB,58777420079,63911501,0.001087347844020706,1722213721
ARB,72108605,78363,0.001086735764753735,1722213721
CAKE,196200000,257047,0.0013101274209989806,1722213721
SOL,18807215201,15446476,0.0008213058570829079,1722213721
XRP,60154911,53079,0.0008823718482436122,1722213721
ADA,41317997,37487,0.0009072801859199515,1722213721
AAVE,10036500000,10011000,0.0009974592736511731,1722213721
INJ,2488494028,2983348,0.0011988568051327468,1722213721
LINK,1355075075,1372888,0.0010131453417811555,1722213721
BTC,6881346387049,4269070251,0.0006203829906069806,1722213722
ETH,329469362753,138539547,0.0004204929582598603,1722213722
BNB,58777931694,54958616,0.0009350212642070583,1722213722
ARB,72111500,67758,0.0009396282146398286,1722213722
CAKE,196223539,255485,0.0013020099489694762,1722213722
SOL,18806500000,14545552,0.0007734321644112408,1722213722
XRP,60155250,57616,0.0009577883892095869,1722213722
ADA,41319225,41886,0.0010137169804128707,1722213722
AAVE,10036500000,8614047,0.0008582720071738156,1722213722
INJ,2488349354,2849781,0.0011452495588768522,1722213722
LINK,1355043324,1634426,0.0012061798844743062,1722213722
BTC,6881338871189,3757446793,0.0005460342621305562,1722213723
ETH,329476930553,123043707,0.0003734516610722372,1722213723
BNB,58777931694,54958616,0.0009350212642070583,1722213723
ARB,72119798,72278,0.0010021936001540104,1722213723
CAKE,196240039,252409,0.0012862257941153386,1722213723
SOL,18806249776,14353654,0.0007632385069306972,1722213723
XRP,60157463,57204,0.0009509044621778681,1722213723
ADA,41323439,42902,0.0010382001362471307,1722213723
AAVE,10036499996,9485772,0.0009451274850575908,1722213723
INJ,2488100796,3089303,0.001241630968072726,1722213723
LINK,1355300011,1303344,0.0009616645683034676,1722213723
BTC,6881330465892,3765677391,0.0005472310056412718,1722213724
ETH,329477500000,117275511,0.00035594391422783043,1722213724
BNB,58778563778,54344215,0.0009245584020264933,1722213724
ARB,72124644,77124,0.0010693155033111845,1722213724
CAKE,196242433,252821,0.0012883095472017512,1722213724
SOL,18806440322,14339700,0.000762488793970502,1722213724
XRP,60158253,56414,0.000937759944591476,1722213724
ADA,41324883,38182,0.0009239469595110529,1722213724
AAVE,10036592789,9392979,0.0009358732786583317,1722213724
INJ,2488254801,2755228,0.0011072933523097019,1722213724
LINK,1355261174,1344498,0.00099205822891817,1722213724
BTC,6881440546499,4174859580,0.0006066839569113186,1722213725
ETH,329470071677,127958277,0.0003883760256240981,1722213725
BNB,58779858049,58627755,0.000997412327044526,1722213725
ARB,72130002,70498,0.0009773741583980547,1722213725
CAKE,196249059,246257,0.001254818755589549,1722213725
SOL,18806440322,15769141,0.0008384968516106193,1722213725
XRP,60157754,57516,0.0009560862262244698,1722213725
ADA,41326583,44539,0.0010777324609682827,1722213725
AAVE,10037367088,9165658,0.0009131536108665233,1722213725
INJ,2487993865,2734852,0.0010992197522962943,1722213725
LINK,1355261174,1299827,0.0009590970544545387,1722213725
BTC,6881327884162,3768294060,0.0005476114673554606,1722213726
ETH,329465177987,116684360,0.00035416295194815435,1722213726
BNB,58779858050,58627754,0.000997412310014927,1722213726
ARB,72128606,66100,0.0009164186536476249,1722213726
CAKE,196249999,245433,0.001250614019111409,1722213726
SOL,18805364546,14842927,0.0007892921705236057,1722213726
XRP,60155737,52753,0.0008769404653790544,1722213726
ADA,41325012,46110,0.0011157891496801017,1722213726
AAVE,10036853591,9189720,0.0009155976937075559,1722213726
INJ,2487792655,3292077,0.00132329235452301,1722213726
LINK,1355150000,1411001,0.0010412138877615024,1722213726
BTC,6881456730242,4158675837,0.0006043307398452176,1722213727
ETH,329458822397,114177603,0.0003465610730023652,1722213727
BNB,58778675548,59810256,0.0010175502500249021,1722213727
ARB,72125000,68756,0.0009532894280762565,1722213727
CAKE,196250000,247180,0.001259515923566879,1722213727
SOL,18805000000,14206478,0.000755462802446158,1722213727
XRP,60155616,52374,0.0008706419031599644,1722213727
ADA,41324197,46884,0.0011345411019117928,1722213727
AAVE,10037000000,9511000,0.000947593902560526,1722213727
INJ,2487517818,3407678,0.0013699109913270177,1722213727
LINK,1355184797,1376204,0.0010155102116305693,1722213727
BTC,6881322075444,3774231576,0.0005484747748500752,1722213728
ETH,329407684449,127204351,0.0003861608487147913,1722213728
BNB,58778558117,59927687,0.0010195501373258023,1722213728
ARB,72128606,69076,0.0009576782892490672,1722213728
CAKE,196249044,246272,0.0012548952849930825,1722213728
SOL,18804441510,13866190,0.0007373890893077632,1722213728
XRP,60158025,56523,0.0009395753933078754,1722213728
ADA,41320769,40343,0.0009763371054396398,1722213728
AAVE,10036500000,9495305,0.0009460773177900662,1722213728
INJ,2487353101,3122445,0.001255328404618014,1722213728
LINK,1355150000,1411001,0.0010412138877615024,1722213728
BTC,6881326874874,3808452621,0.0005534474223141354,1722213729
ETH,329409187512,130059331,0.00039482605807787945,1722213729
BNB,58779817787,58668470,0.000998105679956282,1722213729
ARB,72125000,72392,0.0010037019064124783,1722213729
CAKE,196248879,246059,0.0012538109835521659,1722213729
SOL,18804395141,13912559,0.00073985676729723,1722213729
XRP,60155184,54483,0.0009057074781784393,1722213729
ADA,41320028,41379,0.0010014272013562043,1722213729
AAVE,10036500022,9532274,0.0009497607710960258,1722213729
INJ,2487480616,2994930,0.0012040013420550812,1722213729
LINK,1355150041,1422634,0.0010497981455619497,1722213729
BTC,6881415378410,4148256550,0.0006028202516323734,1722213730
ETH,329408968645,110957683,0.00033683868249372934,1722213730
BNB,58779670612,59587325,0.001013740369409881,1722213730
ARB,72125000,65039,0.0009017538994800693,1722213730
CAKE,196248010,245190,0.0012493884651365382,1722213730
SOL,18804007876,14197607,0.0007550309005199228,1722213730
XRP,60155649,54018,0.0008979705297502484,1722213730
ADA,41320013,41768,0.0010108418891349332,1722213730
AAVE,10036501825,9623169,0.0009588170428096346,1722213730
INJ,2487082141,2581563,0.0010379886363391325,1722213730
LINK,1355150900,1526850,0.0011267010928450846,1722213730
BTC,6881496009604,4119594497,0.0005986480979209438,1722213731
ETH,329409500000,141982074,0.0004310199736194615,1722213731
BNB,58779964512,59293425,0.001008735297686258,1722213731
ARB,72125000,65039,0.0009017538994800693,1722213731
CAKE,196243431,243871,0.0012426963733629382,1722213731
SOL,18804000000,15043952,0.000800039991491172,1722213731
XRP,60155649,54018,0.0008979705297502484,1722213731
ADA,41320005,41776,0.001011035695663638,1722213731
AAVE,10037478400,9054346,0.0009020538465118889,1722213731
INJ,2486994319,2635554,0.001059734628207649,1722213731
LINK,1355155587,1522163,0.0011232385525338207,1722213731
BTC,6881415378410,3719949085,0.0005405790641081051,1722213732
ETH,329408968645,110957683,0.00033683868249372934,1722213732
BNB,58778322725,57401963,0.0009765838890735377,1722213732
ARB,72125000,77480,0.0010742461005199308,1722213732
CAKE,196249043,246223,0.001254645608641261,1722213732
SOL,18803759410,14446073,0.0007682545115056862,1722213732
XRP,60155649,56710,0.0009427211067077009,1722213732
ADA,41319293,41819,0.0010120937935699916,1722213732
AAVE,10036950815,9066684,0.0009033305201067681,1722213732
INJ,2486661232,3113349,0.001252019760446404,1722213732
LINK,1355150000,1422675,0.0010498284322768697,1722213732
BTC,6881380032102,3755295391,0.0005457183549638807,1722213733
ETH,329423152779,128906756,0.0003913105527421129,1722213733
BNB,58779059778,60927595,0.0010365527320463225,1722213733
ARB,72125000,81405,0.0011286655112651646,1722213733
CAKE,196249534,246714,0.0012571443863912564,1722213733
SOL,18804023083,14182400,0.0007542215799991103,1722213733
XRP,60156296,53371,0.0008872055553420377,1722213733
